run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,screen_width_px,screen_height_px,image_stim_width_units,image_stim_height_units,image_stim_center_x_units,image_stim_center_y_units,units
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,1,22.645435,1779113020.378256,0.0,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,2,22.662102,1779113020.394922,0.016667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,3,22.678769,1779113020.411589,0.033333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,4,22.695435,1779113020.428256,0.05,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,5,22.712102,1779113020.444922,0.066667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,6,22.728769,1779113020.461589,0.083333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,7,22.745435,1779113020.478256,0.1,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,8,22.762102,1779113020.494922,0.116667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,9,22.778769,1779113020.511589,0.133333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,10,22.795435,1779113020.528256,0.15,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,11,22.812102,1779113020.544923,0.166667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,12,22.828769,1779113020.561589,0.183333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,13,22.845435,1779113020.578256,0.2,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,14,22.862102,1779113020.594923,0.216667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,15,22.878769,1779113020.611589,0.233333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,16,22.895435,1779113020.628256,0.25,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,17,22.912102,1779113020.644922,0.266667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,18,22.928769,1779113020.661589,0.283333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,19,22.945435,1779113020.678256,0.3,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,20,22.962102,1779113020.694922,0.316667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,21,22.978769,1779113020.711589,0.333333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,22,22.995435,1779113020.728256,0.35,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,23,23.012102,1779113020.744922,0.366667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,24,23.028769,1779113020.761589,0.383333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,25,23.045435,1779113020.778256,0.4,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,26,23.062102,1779113020.794923,0.416667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,27,23.078769,1779113020.811589,0.433333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,28,23.095435,1779113020.828256,0.45,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,29,23.112102,1779113020.844923,0.466667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,30,23.128769,1779113020.861589,0.483333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,31,23.145435,1779113020.878256,0.5,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,32,23.162102,1779113020.894922,0.516667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,33,23.178769,1779113020.911589,0.533333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,34,23.195435,1779113020.928256,0.55,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,35,23.212102,1779113020.944922,0.566667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,36,23.228769,1779113020.961589,0.583333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,37,23.245435,1779113020.978256,0.6,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,38,23.262102,1779113020.994922,0.616667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,39,23.278769,1779113021.011589,0.633333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,40,23.295435,1779113021.028256,0.65,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,41,23.312102,1779113021.044923,0.666667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,42,23.328769,1779113021.061589,0.683333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,43,23.345435,1779113021.078256,0.7,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,44,23.362102,1779113021.094923,0.716667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,45,23.378769,1779113021.111589,0.733333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,46,23.395435,1779113021.128256,0.75,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,47,23.412102,1779113021.144922,0.766667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,48,23.428769,1779113021.161589,0.783333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,49,23.445435,1779113021.178256,0.8,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,50,23.462102,1779113021.194922,0.816667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,51,23.478769,1779113021.211589,0.833333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,52,23.495435,1779113021.228256,0.85,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,53,23.512102,1779113021.244922,0.866667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,54,23.528769,1779113021.261589,0.883333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,55,23.545435,1779113021.278256,0.9,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,56,23.562102,1779113021.294923,0.916667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,57,23.578769,1779113021.311589,0.933333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,58,23.595435,1779113021.328256,0.95,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,59,23.612102,1779113021.344923,0.966667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,60,23.628769,1779113021.361589,0.983333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,61,23.645435,1779113021.378256,1.0,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,62,23.662102,1779113021.394922,1.016667,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,63,23.678769,1779113021.411589,1.033333,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
real_001_s001_2026-05-18_16-03-17-731,001,001,1,P001,wikiart_practice/practice_wikiart_001_surrealistic_gouache.jpg,64,23.695435,1779113021.428256,1.05,198.0,22.0,2940,1912,1.112116,0.82,0.0,0.0,pix
