run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,screen_width_px,screen_height_px,image_stim_width_units,image_stim_height_units,image_stim_center_x_units,image_stim_center_y_units,units
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,1,46.504639,1778608884.356656,0.0,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,2,46.521305,1778608884.373323,0.016667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,3,46.537972,1778608884.389989,0.033333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,4,46.554639,1778608884.406656,0.05,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,5,46.571305,1778608884.423323,0.066667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,6,46.587972,1778608884.439989,0.083333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,7,46.604639,1778608884.456656,0.1,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,8,46.621305,1778608884.473323,0.116667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,9,46.637972,1778608884.48999,0.133333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,10,46.654639,1778608884.506656,0.15,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,11,46.671305,1778608884.523323,0.166667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,12,46.687972,1778608884.539989,0.183333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,13,46.704639,1778608884.556656,0.2,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,14,46.721305,1778608884.573323,0.216667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,15,46.737972,1778608884.589989,0.233333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,16,46.754639,1778608884.606656,0.25,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,17,46.771305,1778608884.623323,0.266667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,18,46.787972,1778608884.639989,0.283333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,19,46.804639,1778608884.656656,0.3,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,20,46.821305,1778608884.673323,0.316667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,21,46.837972,1778608884.689989,0.333333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,22,46.854639,1778608884.706656,0.35,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,23,46.871305,1778608884.723323,0.366667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,24,46.887972,1778608884.73999,0.383333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,25,46.904639,1778608884.756656,0.4,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,26,46.921305,1778608884.773323,0.416667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,27,46.937972,1778608884.789989,0.433333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,28,46.954639,1778608884.806656,0.45,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,29,46.971305,1778608884.823323,0.466667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,30,46.987972,1778608884.839989,0.483333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,31,47.004639,1778608884.856656,0.5,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,32,47.021305,1778608884.873323,0.516667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,33,47.037972,1778608884.889989,0.533333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,34,47.054639,1778608884.906656,0.55,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,35,47.071305,1778608884.923323,0.566667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,36,47.087972,1778608884.939989,0.583333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,37,47.104639,1778608884.956656,0.6,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,38,47.121305,1778608884.973323,0.616667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,39,47.137972,1778608884.98999,0.633333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,40,47.154639,1778608885.006656,0.65,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,41,47.171305,1778608885.023323,0.666667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,42,47.187972,1778608885.039989,0.683333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,43,47.204639,1778608885.056656,0.7,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,44,47.221305,1778608885.073323,0.716667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,45,47.237972,1778608885.089989,0.733333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,46,47.254639,1778608885.106656,0.75,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,47,47.271305,1778608885.123323,0.766667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,48,47.287972,1778608885.139989,0.783333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,49,47.304639,1778608885.156656,0.8,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,50,47.321305,1778608885.173323,0.816667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,51,47.337972,1778608885.189989,0.833333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,52,47.354639,1778608885.206656,0.85,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,53,47.371305,1778608885.223323,0.866667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,54,47.387972,1778608885.23999,0.883333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,55,47.404639,1778608885.256656,0.9,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,56,47.421305,1778608885.273323,0.916667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,57,47.437972,1778608885.289989,0.933333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,58,47.454639,1778608885.306656,0.95,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,59,47.471305,1778608885.323323,0.966667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,60,47.487972,1778608885.339989,0.983333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,61,47.504639,1778608885.356656,1.0,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,62,47.521305,1778608885.373323,1.016667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,63,47.537972,1778608885.389989,1.033333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,64,47.554639,1778608885.406656,1.05,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,65,47.571305,1778608885.423323,1.066667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,66,47.587972,1778608885.439989,1.083333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,67,47.604639,1778608885.456656,1.1,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,68,47.621305,1778608885.473323,1.116667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,69,47.637972,1778608885.48999,1.133333,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,70,47.654639,1778608885.506656,1.15,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,077,077.jpg,71,47.671305,1778608885.523323,1.166667,-162.0,84.0,2940,1912,0.702621,0.82,0.0,0.0,pix
