run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,screen_width_px,screen_height_px,image_stim_width_units,image_stim_height_units,image_stim_center_x_units,image_stim_center_y_units,units
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,1,8.455049,1778608846.307073,0.0,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,2,8.471715,1778608846.32374,0.016667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,3,8.488382,1778608846.340406,0.033333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,4,8.505049,1778608846.357073,0.05,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,5,8.521715,1778608846.37374,0.066667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,6,8.538382,1778608846.390406,0.083333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,7,8.555049,1778608846.407073,0.1,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,8,8.571715,1778608846.42374,0.116667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,9,8.588382,1778608846.440407,0.133333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,10,8.605049,1778608846.457073,0.15,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,11,8.621715,1778608846.47374,0.166667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,12,8.638382,1778608846.490407,0.183333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,13,8.655049,1778608846.507073,0.2,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,14,8.671715,1778608846.52374,0.216667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,15,8.688382,1778608846.540406,0.233333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,16,8.705049,1778608846.557073,0.25,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,17,8.721715,1778608846.57374,0.266667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,18,8.738382,1778608846.590406,0.283333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,19,8.755049,1778608846.607073,0.3,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,20,8.771715,1778608846.62374,0.316667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,21,8.788382,1778608846.640406,0.333333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,22,8.805049,1778608846.657073,0.35,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,23,8.821715,1778608846.67374,0.366667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,24,8.838382,1778608846.690407,0.383333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,25,8.855049,1778608846.707073,0.4,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,26,8.871715,1778608846.72374,0.416667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,27,8.888382,1778608846.740407,0.433333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,28,8.905049,1778608846.757073,0.45,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,29,8.921715,1778608846.77374,0.466667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,30,8.938382,1778608846.790406,0.483333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,31,8.955049,1778608846.807073,0.5,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,32,8.971715,1778608846.82374,0.516667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,33,8.988382,1778608846.840406,0.533333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,34,9.005049,1778608846.857073,0.55,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,35,9.021715,1778608846.87374,0.566667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,36,9.038382,1778608846.890406,0.583333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,37,9.055049,1778608846.907073,0.6,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,38,9.071715,1778608846.92374,0.616667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,39,9.088382,1778608846.940407,0.633333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,40,9.105049,1778608846.957073,0.65,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,41,9.121715,1778608846.97374,0.666667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,42,9.138382,1778608846.990407,0.683333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,43,9.155049,1778608847.007073,0.7,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,44,9.171715,1778608847.02374,0.716667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,45,9.188382,1778608847.040406,0.733333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,46,9.205049,1778608847.057073,0.75,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,47,9.221715,1778608847.07374,0.766667,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-12_20-00-37-850,001,001,1,P002,P002.ppm,48,9.238382,1778608847.090406,0.783333,-162.0,84.0,2940,1912,0.82,0.82,0.0,0.0,pix
