run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,screen_width_px,screen_height_px,image_stim_width_units,image_stim_height_units,image_stim_center_x_units,image_stim_center_y_units,units
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,1,44.284515,1778804326.979569,0.0,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,2,44.301182,1778804326.996236,0.016667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,3,44.317849,1778804327.012902,0.033333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,4,44.334515,1778804327.029569,0.05,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,5,44.351182,1778804327.046236,0.066667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,6,44.367849,1778804327.062902,0.083333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,7,44.384515,1778804327.079569,0.1,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,8,44.401182,1778804327.096236,0.116667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,9,44.417849,1778804327.112902,0.133333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,10,44.434515,1778804327.129569,0.15,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,11,44.451182,1778804327.146236,0.166667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,12,44.467849,1778804327.162902,0.183333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,13,44.484515,1778804327.179569,0.2,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,14,44.501182,1778804327.196236,0.216667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,15,44.517849,1778804327.212902,0.233333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,16,44.534515,1778804327.229569,0.25,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,17,44.551182,1778804327.246236,0.266667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,18,44.567849,1778804327.262902,0.283333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,19,44.584515,1778804327.279569,0.3,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,20,44.601182,1778804327.296236,0.316667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,21,44.617849,1778804327.312902,0.333333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,22,44.634515,1778804327.329569,0.35,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,23,44.651182,1778804327.346236,0.366667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,24,44.667849,1778804327.362902,0.383333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,25,44.684515,1778804327.379569,0.4,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,26,44.701182,1778804327.396236,0.416667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,27,44.717849,1778804327.412902,0.433333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,28,44.734515,1778804327.429569,0.45,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,29,44.751182,1778804327.446236,0.466667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,30,44.767849,1778804327.462902,0.483333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,31,44.784515,1778804327.479569,0.5,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,32,44.801182,1778804327.496236,0.516667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,33,44.817849,1778804327.512902,0.533333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,34,44.834515,1778804327.529569,0.55,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,35,44.851182,1778804327.546236,0.566667,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,003,003.jpg,36,44.867849,1778804327.562902,0.583333,-180.0,92.0,2940,1912,0.513626,0.82,0.0,0.0,pix
