run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,units
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,1,6.022186,1778072666.492537,0.0,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,2,6.038852,1778072666.509204,0.016667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,3,6.055519,1778072666.52587,0.033333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,4,6.072186,1778072666.542537,0.05,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,5,6.088852,1778072666.559204,0.066667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,6,6.105519,1778072666.57587,0.083333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,7,6.122186,1778072666.592537,0.1,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,8,6.138852,1778072666.609204,0.116667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,9,6.155519,1778072666.62587,0.133333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,10,6.172186,1778072666.642537,0.15,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,11,6.188852,1778072666.659204,0.166667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,12,6.205519,1778072666.67587,0.183333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,13,6.222186,1778072666.692537,0.2,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,14,6.238852,1778072666.709204,0.216667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,15,6.255519,1778072666.72587,0.233333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,16,6.272186,1778072666.742537,0.25,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,17,6.288852,1778072666.759204,0.266667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,18,6.305519,1778072666.77587,0.283333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,19,6.322186,1778072666.792537,0.3,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,20,6.338852,1778072666.809204,0.316667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,21,6.355519,1778072666.82587,0.333333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,22,6.372186,1778072666.842537,0.35,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,23,6.388852,1778072666.859204,0.366667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,24,6.405519,1778072666.87587,0.383333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,25,6.422186,1778072666.892537,0.4,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,26,6.438852,1778072666.909204,0.416667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,27,6.455519,1778072666.92587,0.433333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,28,6.472186,1778072666.942537,0.45,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,29,6.488852,1778072666.959204,0.466667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,30,6.505519,1778072666.97587,0.483333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,31,6.522186,1778072666.992537,0.5,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,32,6.538852,1778072667.009204,0.516667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,33,6.555519,1778072667.02587,0.533333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,34,6.572186,1778072667.042537,0.55,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,35,6.588852,1778072667.059204,0.566667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,36,6.605519,1778072667.07587,0.583333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,37,6.622186,1778072667.092537,0.6,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,38,6.638852,1778072667.109204,0.616667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,39,6.655519,1778072667.12587,0.633333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,40,6.672186,1778072667.142537,0.65,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,41,6.688852,1778072667.159204,0.666667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,42,6.705519,1778072667.17587,0.683333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,43,6.722186,1778072667.192537,0.7,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,44,6.738852,1778072667.209204,0.716667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,45,6.755519,1778072667.22587,0.733333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,46,6.772186,1778072667.242537,0.75,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,47,6.788852,1778072667.259204,0.766667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,48,6.805519,1778072667.27587,0.783333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,49,6.822186,1778072667.292537,0.8,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,50,6.838852,1778072667.309204,0.816667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,51,6.855519,1778072667.32587,0.833333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,52,6.872186,1778072667.342537,0.85,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,53,6.888852,1778072667.359204,0.866667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,54,6.905519,1778072667.37587,0.883333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,55,6.922186,1778072667.392537,0.9,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,56,6.938852,1778072667.409204,0.916667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,57,6.955519,1778072667.42587,0.933333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,58,6.972186,1778072667.442537,0.95,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,59,6.988852,1778072667.459204,0.966667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,60,7.005519,1778072667.47587,0.983333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,61,7.022186,1778072667.492537,1.0,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,62,7.038852,1778072667.509204,1.016667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,63,7.055519,1778072667.52587,1.033333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,64,7.072186,1778072667.542537,1.05,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,65,7.088852,1778072667.559204,1.066667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,66,7.105519,1778072667.57587,1.083333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,67,7.122186,1778072667.592537,1.1,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,68,7.138852,1778072667.609204,1.116667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,69,7.155519,1778072667.62587,1.133333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,70,7.172186,1778072667.642537,1.15,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,71,7.188852,1778072667.659204,1.166667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,72,7.205519,1778072667.67587,1.183333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,73,7.222186,1778072667.692537,1.2,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,74,7.238852,1778072667.709204,1.216667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,75,7.255519,1778072667.72587,1.233333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,76,7.272186,1778072667.742537,1.25,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,77,7.288852,1778072667.759204,1.266667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,78,7.305519,1778072667.77587,1.283333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,79,7.322186,1778072667.792537,1.3,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,80,7.338852,1778072667.809204,1.316667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,81,7.355519,1778072667.82587,1.333333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,82,7.372186,1778072667.842537,1.35,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,83,7.388852,1778072667.859204,1.366667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,84,7.405519,1778072667.87587,1.383333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,85,7.422186,1778072667.892537,1.4,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,86,7.438852,1778072667.909204,1.416667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,87,7.455519,1778072667.92587,1.433333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,88,7.472186,1778072667.942537,1.45,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,89,7.488852,1778072667.959204,1.466667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,90,7.505519,1778072667.97587,1.483333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,91,7.522186,1778072667.992537,1.5,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,92,7.538852,1778072668.009204,1.516667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,93,7.555519,1778072668.02587,1.533333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,94,7.572186,1778072668.042537,1.55,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,95,7.588852,1778072668.059204,1.566667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,96,7.605519,1778072668.07587,1.583333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,97,7.622186,1778072668.092537,1.6,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,98,7.638852,1778072668.109204,1.616667,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,99,7.655519,1778072668.12587,1.633333,-156.0,236.0,pix
real_001_s001_2026-05-06_15-04-20-469,001,001,1,P002,P002.ppm,100,7.672186,1778072668.142537,1.65,-156.0,236.0,pix
